"Name","Party","Parliament","Q_A_Link","ID","Q_asked","Q_answered"
"Stefan Ruland"," CDU","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/stefan-ruland/fragen-antworten?page=0",175205,1,1
"Sandra Quinten"," SPD","Saarland","https://www.abgeordnetenwatch.de//profile/sandra-quinten/fragen-antworten?page=0",178984,1,1
"Detlef Ehlebracht"," parteilos","Hamburg","https://www.abgeordnetenwatch.de//profile/detlef-ehlebracht/fragen-antworten?page=0",66275,6,1
"Sülmez Çolak"," SPD","Bremen","https://www.abgeordnetenwatch.de//profile/suelmez-colak/fragen-antworten?page=0",73504,2,1
"Ario Ebrahimpour Mirzaie"," Bündnis 90/Die Grünen","Berlin","https://www.abgeordnetenwatch.de//profile/ario-ebrahimpour-mirzaie/fragen-antworten?page=0",176565,2,1
"Sophia Schiebe"," SPD","Schleswig-Holstein","https://www.abgeordnetenwatch.de//profile/sophia-schiebe/fragen-antworten?page=0",178225,1,1
"Zacharias Schalley"," AfD","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/zacharias-schalley/fragen-antworten?page=0",178570,1,1
"Matthias Eggers"," CDU","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/matthias-eggers/fragen-antworten?page=0",178640,1,1
"Luise Neuhaus-Wartenberg"," DIE LINKE","Sachsen","https://www.abgeordnetenwatch.de//profile/luise-neuhaus-wartenberg/fragen-antworten?page=0",31266,4,1
"David Erkalp"," CDU","Hamburg","https://www.abgeordnetenwatch.de//profile/david-erkalp/fragen-antworten?page=0",66358,6,1
"Bernd Gögel"," AfD","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/bernd-goegel/fragen-antworten?page=0",108422,3,1
"Nicole Razavi"," CDU","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/nicole-razavi/fragen-antworten?page=0",108742,2,1
"Elke Breitenbach"," DIE LINKE","Berlin","https://www.abgeordnetenwatch.de//profile/elke-breitenbach/fragen-antworten?page=0",117461,2,1
"Nils Saemann"," SPD","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/nils-saemann/fragen-antworten?page=0",122590,1,1
"Enrico Komning"," AfD","Bundestag","https://www.abgeordnetenwatch.de//profile/enrico-komning/fragen-antworten?page=0",123532,4,1
"Christina Schulze Föcking"," CDU","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/christina-schulze-foecking/fragen-antworten?page=0",130142,1,1
"Lisa-Kristin Kapteinat"," SPD","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/lisa-kristin-kapteinat/fragen-antworten?page=0",130428,1,1
"Sybilla Nitsch"," SSW","Schleswig-Holstein","https://www.abgeordnetenwatch.de//profile/sybilla-nitsch/fragen-antworten?page=0",130990,2,1
"Martin Matz"," SPD","Berlin","https://www.abgeordnetenwatch.de//profile/martin-matz/fragen-antworten?page=0",132706,5,1
"Falko Grube"," SPD","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/falko-grube/fragen-antworten?page=0",152754,3,1
"Lars Rieger"," CDU","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/lars-rieger/fragen-antworten?page=0",174113,1,1
"Malte Krüger"," Bündnis 90/Die Grünen","Schleswig-Holstein","https://www.abgeordnetenwatch.de//profile/malte-krueger/fragen-antworten?page=0",178241,1,1
"Martin Lucke"," CDU","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/martin-lucke-0/fragen-antworten?page=0",178598,2,1
"David Maaß"," SPD","Saarland","https://www.abgeordnetenwatch.de//profile/david-maass/fragen-antworten?page=0",178974,1,1
"Meltem Sağiroğlu"," Bürger in Wut","Bremen","https://www.abgeordnetenwatch.de//profile/meltem-sagiroglu/fragen-antworten?page=0",179775,2,1
"Andrea Behr"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/andrea-behr/fragen-antworten?page=0",180099,2,1
"Laura Weber"," Bündnis 90/Die Grünen","Bayern","https://www.abgeordnetenwatch.de//profile/laura-weber/fragen-antworten?page=0",180188,1,1
"Geert Mackenroth"," CDU","Sachsen","https://www.abgeordnetenwatch.de//profile/geert-mackenroth/fragen-antworten?page=0",30903,2,1
"Stefan Naas"," FDP","Hessen","https://www.abgeordnetenwatch.de//profile/stefan-naas/fragen-antworten?page=0",159521,1,1
"Tobias Keller"," AfD","Sachsen","https://www.abgeordnetenwatch.de//profile/tobias-keller/fragen-antworten?page=0",168305,2,1
"Susan Leithoff"," CDU","Sachsen","https://www.abgeordnetenwatch.de//profile/susan-leithoff/fragen-antworten?page=0",168356,5,1
"Nicole Anger"," DIE LINKE","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/nicole-anger/fragen-antworten?page=0",175122,1,1
"Wiebke Neumann"," SPD","Berlin","https://www.abgeordnetenwatch.de//profile/wiebke-neumann-0/fragen-antworten?page=0",176509,1,1
"Lena Nzume"," Bündnis 90/Die Grünen","Niedersachsen","https://www.abgeordnetenwatch.de//profile/lena-nzume/fragen-antworten?page=0",179186,2,1
"Daniel Artmann"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/daniel-artmann/fragen-antworten?page=0",180082,1,1
"Gordon Hoffmann"," CDU","Brandenburg","https://www.abgeordnetenwatch.de//profile/gordon-hoffmann/fragen-antworten?page=0",30794,6,1
"Michael Kretschmer"," CDU","Sachsen","https://www.abgeordnetenwatch.de//profile/michael-kretschmer/fragen-antworten?page=0",79225,89,1
"Barbara Saebel"," Bündnis 90/Die Grünen","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/barbara-saebel/fragen-antworten?page=0",108417,3,1
"Sascha Binder"," SPD","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/sascha-binder/fragen-antworten?page=0",108636,2,1
"Niko Reith"," FDP","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/niko-reith/fragen-antworten?page=0",108806,1,1
"Sarah Philipp"," SPD","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/sarah-philipp/fragen-antworten?page=0",130358,2,1
"Ralf Nolten"," CDU","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/ralf-nolten/fragen-antworten?page=0",130651,2,1
"Christoph Plett"," CDU","Niedersachsen","https://www.abgeordnetenwatch.de//profile/christoph-plett/fragen-antworten?page=0",135940,2,1
"Markus Brinkmann"," SPD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/markus-brinkmann/fragen-antworten?page=0",136593,1,1
"Oliver Lottke"," SPD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/oliver-lottke/fragen-antworten?page=0",149529,2,1
"Helmut Martin"," CDU","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/helmut-martin/fragen-antworten?page=0",154929,4,1
"Kristine Lütke"," FDP","Bundestag","https://www.abgeordnetenwatch.de//profile/kristine-luetke/fragen-antworten?page=0",175760,29,1
"Marlon Bröhr"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/marlon-broehr/fragen-antworten?page=0",175870,7,1
"Sandra Khalatbari"," CDU","Berlin","https://www.abgeordnetenwatch.de//profile/sandra-khalatbari/fragen-antworten?page=0",176465,5,1
"Christine Klingohr"," SPD","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/christine-klingohr/fragen-antworten?page=0",177018,1,1
"Alexander Baer"," SPD","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/alexander-baer/fragen-antworten?page=0",178423,2,1
"Meral Thoms"," Bündnis 90/Die Grünen","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/meral-thoms/fragen-antworten?page=0",178474,2,1
"Christoph Willeke"," SPD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/christoph-willeke/fragen-antworten?page=0",179413,2,1
"Sascha Schnürer"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/sascha-schnuerer/fragen-antworten?page=0",180080,2,1
"Julia Post"," Bündnis 90/Die Grünen","Bayern","https://www.abgeordnetenwatch.de//profile/julia-post/fragen-antworten?page=0",180166,1,1
"Philipp Raulfs"," SPD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/philipp-raulfs/fragen-antworten?page=0",149568,1,1
"Andreas Krahl"," Bündnis 90/Die Grünen","Bayern","https://www.abgeordnetenwatch.de//profile/andreas-krahl/fragen-antworten?page=0",158732,1,1
"Heiko Scholz"," AfD","Hessen","https://www.abgeordnetenwatch.de//profile/heiko-scholz/fragen-antworten?page=0",161479,1,1
"Rainer Rothfuß"," AfD","Bundestag","https://www.abgeordnetenwatch.de//profile/rainer-rothfuss/fragen-antworten?page=0",165158,1,1
"Götz Wiese"," CDU","Hamburg","https://www.abgeordnetenwatch.de//profile/goetz-wiese/fragen-antworten?page=0",173136,7,1
"Charlotte Stoffel"," Bündnis 90/Die Grünen","Hamburg","https://www.abgeordnetenwatch.de//profile/charlotte-stoffel/fragen-antworten?page=0",173177,1,1
"Joachim Steyer"," AfD","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/joachim-steyer/fragen-antworten?page=0",174140,2,1
"Catrin Wahlen"," Bündnis 90/Die Grünen","Berlin","https://www.abgeordnetenwatch.de//profile/catrin-wahlen/fragen-antworten?page=0",176593,2,1
"Werner Graf"," Bündnis 90/Die Grünen","Berlin","https://www.abgeordnetenwatch.de//profile/werner-graf/fragen-antworten?page=0",178141,4,1
"Martin Balasus"," CDU","Schleswig-Holstein","https://www.abgeordnetenwatch.de//profile/martin-balasus/fragen-antworten?page=0",178185,1,1
"Brian Baatzsch"," SPD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/brian-baatzsch/fragen-antworten?page=0",179421,2,1
"Sandra Weegels"," AfD","Hessen","https://www.abgeordnetenwatch.de//profile/sandra-weegels/fragen-antworten?page=0",179925,1,1
"Petr Bystron"," AfD","Bundestag","https://www.abgeordnetenwatch.de//profile/petr-bystron/fragen-antworten?page=0",29478,0,0
"Roswitha Schier"," CDU","Brandenburg","https://www.abgeordnetenwatch.de//profile/roswitha-schier/fragen-antworten?page=0",30824,1,1
"Cordula Eger"," DIE LINKE","Thüringen","https://www.abgeordnetenwatch.de//profile/cordula-eger/fragen-antworten?page=0",31573,4,1
"Arno Gottschalk"," SPD","Bremen","https://www.abgeordnetenwatch.de//profile/arno-gottschalk/fragen-antworten?page=0",73796,3,1
"Kerstin Radomski"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/kerstin-radomski/fragen-antworten?page=0",79070,3,1
"Hans Dieter Scheerer"," FDP","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/hans-dieter-scheerer/fragen-antworten?page=0",108580,2,1
"Alexander Dierks"," CDU","Sachsen","https://www.abgeordnetenwatch.de//profile/alexander-dierks/fragen-antworten?page=0",31258,4,1
"Raymond Walk"," CDU","Thüringen","https://www.abgeordnetenwatch.de//profile/raymond-walk/fragen-antworten?page=0",31370,2,1
"Sebastian Gemkow"," CDU","Sachsen","https://www.abgeordnetenwatch.de//profile/sebastian-gemkow/fragen-antworten?page=0",30962,13,1
"Gönül Eğlence"," Bündnis 90/Die Grünen","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/goenuel-eglence/fragen-antworten?page=0",85448,4,1
"Petra Krebs"," Bündnis 90/Die Grünen","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/petra-krebs/fragen-antworten?page=0",108981,5,1
"Michael Wäschenbach"," CDU","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/michael-waeschenbach/fragen-antworten?page=0",110046,1,1
"Frank Müller"," SPD","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/frank-mueller/fragen-antworten?page=0",130225,1,1
"Bernhard Seidenath"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/bernhard-seidenath/fragen-antworten?page=0",132523,1,1
"Günter Rudolph"," SPD","Hessen","https://www.abgeordnetenwatch.de//profile/guenter-rudolph/fragen-antworten?page=0",135258,1,1
"Birgit Pommer"," DIE LINKE","Thüringen","https://www.abgeordnetenwatch.de//profile/birgit-pommer/fragen-antworten?page=0",139413,6,1
"Christian Hierneis"," Bündnis 90/Die Grünen","Bayern","https://www.abgeordnetenwatch.de//profile/christian-hierneis/fragen-antworten?page=0",141280,3,1
"Anna Köbberling"," SPD","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/anna-koebberling/fragen-antworten?page=0",149258,1,1
"Annette Schütze"," SPD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/annette-schuetze/fragen-antworten?page=0",149605,2,1
"Holger Dremel"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/holger-dremel/fragen-antworten?page=0",158693,1,1
"Dirk Bamberger"," CDU","Hessen","https://www.abgeordnetenwatch.de//profile/dirk-bamberger/fragen-antworten?page=0",159468,1,1
"Frank Peschel"," AfD","Sachsen","https://www.abgeordnetenwatch.de//profile/frank-peschel/fragen-antworten?page=0",168317,3,1
"Daniela Oeynhausen"," AfD","Brandenburg","https://www.abgeordnetenwatch.de//profile/daniela-oeynhausen/fragen-antworten?page=0",168647,1,1
"Adrian Hector"," Bündnis 90/Die Grünen","Hamburg","https://www.abgeordnetenwatch.de//profile/adrian-hector/fragen-antworten?page=0",173156,1,1
"Volker Emde"," CDU","Thüringen","https://www.abgeordnetenwatch.de//profile/volker-emde/fragen-antworten?page=0",31403,4,1
"Martin Grath"," Bündnis 90/Die Grünen","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/martin-grath/fragen-antworten?page=0",108772,2,1
"Barbara Richstein"," CDU","Brandenburg","https://www.abgeordnetenwatch.de//profile/barbara-richstein/fragen-antworten?page=0",118159,3,1
"Marcus Bosse"," SPD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/marcus-bosse/fragen-antworten?page=0",136189,1,1
"Christopher Vogt"," FDP","Schleswig-Holstein","https://www.abgeordnetenwatch.de//profile/christopher-vogt/fragen-antworten?page=0",139042,2,1
"Ulrich Lupart"," AfD","Sachsen","https://www.abgeordnetenwatch.de//profile/ulrich-lupart/fragen-antworten?page=0",145763,2,1
"Hans-Thomas Tillschneider"," AfD","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/hans-thomas-tillschneider/fragen-antworten?page=0",152773,3,1
"Thomas Prantl"," AfD","Sachsen","https://www.abgeordnetenwatch.de//profile/thomas-prantl/fragen-antworten?page=0",168290,2,1
"Matthias Stefke"," BVB - Freie Wähler","Brandenburg","https://www.abgeordnetenwatch.de//profile/matthias-stefke/fragen-antworten?page=0",168687,7,1
"Thomas Gottweiss"," CDU","Thüringen","https://www.abgeordnetenwatch.de//profile/thomas-gottweiss/fragen-antworten?page=0",170181,3,1
"Christian Gehring"," CDU","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/christian-gehring/fragen-antworten?page=0",174153,2,1
"Christof Reichert"," CDU","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/christof-reichert/fragen-antworten?page=0",152070,1,1
"Peter Seimer"," Bündnis 90/Die Grünen","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/peter-seimer/fragen-antworten?page=0",174224,2,1
"Tamara Müller"," SPD","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/tamara-mueller/fragen-antworten?page=0",175257,1,1
"Thorsten Rudolph"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/thorsten-rudolph/fragen-antworten?page=0",175502,10,1
"Hermann Junghans"," CDU","Schleswig-Holstein","https://www.abgeordnetenwatch.de//profile/hermann-junghans/fragen-antworten?page=0",178188,2,1
"Cornelia Schmachtenberg"," CDU","Schleswig-Holstein","https://www.abgeordnetenwatch.de//profile/cornelia-schmachtenberg/fragen-antworten?page=0",179140,2,1
"Christian Frölich"," CDU","Niedersachsen","https://www.abgeordnetenwatch.de//profile/christian-froelich/fragen-antworten?page=0",179293,1,1
"Anton Schuberl"," Bündnis 90/Die Grünen","Bayern","https://www.abgeordnetenwatch.de//profile/anton-schuberl/fragen-antworten?page=0",158736,3,3
"Katja Poschmann"," SPD","Brandenburg","https://www.abgeordnetenwatch.de//profile/katja-poschmann/fragen-antworten?page=0",168810,3,1
"Rudi Fischer"," FDP","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/rudi-fischer/fragen-antworten?page=0",169550,3,1
"Sascha Haas"," SPD","Saarland","https://www.abgeordnetenwatch.de//profile/sascha-haas/fragen-antworten?page=0",178979,1,1
"Bina Braun"," Bündnis 90/Die Grünen","Schleswig-Holstein","https://www.abgeordnetenwatch.de//profile/bina-braun/fragen-antworten?page=0",179139,1,1
"Jan Henner Putzier"," SPD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/jan-henner-putzier/fragen-antworten?page=0",179425,1,1
"Andreas Kaufmann"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/andreas-kaufmann/fragen-antworten?page=0",180104,1,1
"Thorsten Lieb"," FDP","Bundestag","https://www.abgeordnetenwatch.de//profile/thorsten-lieb/fragen-antworten?page=0",29256,17,0
"Carsten Preuß"," DIE LINKE","Brandenburg","https://www.abgeordnetenwatch.de//profile/carsten-preuss/fragen-antworten?page=0",31079,0,0
"Norbert Otto Mayer"," AfD","Sachsen","https://www.abgeordnetenwatch.de//profile/norbert-otto-mayer/fragen-antworten?page=0",31295,0,0
"Jörg Henke"," AfD","Thüringen","https://www.abgeordnetenwatch.de//profile/joerg-henke/fragen-antworten?page=0",32341,1,0
"Valentina Tuchel"," SPD","Bremen","https://www.abgeordnetenwatch.de//profile/valentina-tuchel/fragen-antworten?page=0",73814,0,0
"Norbert Röttgen"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/norbert-roettgen/fragen-antworten?page=0",79043,47,0
"Bettina Hornhues"," CDU","Bremen","https://www.abgeordnetenwatch.de//profile/bettina-hornhues/fragen-antworten?page=0",79278,0,0
"Ralph Brinkhaus"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/ralph-brinkhaus/fragen-antworten?page=0",79434,27,0
"Carola Wolle"," AfD","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/carola-wolle/fragen-antworten?page=0",108450,2,0
"Martin Brandl"," CDU","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/martin-brandl/fragen-antworten?page=0",110036,2,0
"Ülker Radziwill"," SPD","Berlin","https://www.abgeordnetenwatch.de//profile/uelker-radziwill/fragen-antworten?page=0",117564,3,0
"Johannes Marxen"," AfD","Hessen","https://www.abgeordnetenwatch.de//profile/johannes-marxen/fragen-antworten?page=0",179930,0,0
"Patrick Grossmann"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/patrick-grossmann/fragen-antworten?page=0",180089,0,0
"Thorsten Freudenberger"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/thorsten-freudenberger/fragen-antworten?page=0",180105,0,0
"Markus Striedl"," AfD","Bayern","https://www.abgeordnetenwatch.de//profile/markus-striedl/fragen-antworten?page=0",180257,2,0
"Cornelia von Loga"," CDU","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/cornelia-von-loga/fragen-antworten?page=0",180758,1,0
"Mona Neubaur"," Bündnis 90/Die Grünen","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/mona-neubaur/fragen-antworten?page=0",120397,21,0
"Jens Jenssen"," SPD","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/jens-jenssen/fragen-antworten?page=0",121438,0,0
"Florian Dörstelmann"," SPD","Berlin","https://www.abgeordnetenwatch.de//profile/florian-doerstelmann/fragen-antworten?page=0",122904,1,0
"Jürgen Eberwein"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/juergen-eberwein/fragen-antworten?page=0",180090,2,0
"Katja Weitzel"," SPD","Bayern","https://www.abgeordnetenwatch.de//profile/katja-weitzel/fragen-antworten?page=0",180107,1,0
"Franz Schmid"," AfD","Bayern","https://www.abgeordnetenwatch.de//profile/franz-schmid-0/fragen-antworten?page=0",180262,1,0
"David Guthier"," SPD","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/david-guthier/fragen-antworten?page=0",180759,0,0
