Name,Party,Parliament,Profile
"2524","Jens Münster"," CDU","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/jens-muenster/fragen-antworten?page=0"
"2525","Romeo Franz"," Bündnis 90/Die Grünen","EU-Parlament","https://www.abgeordnetenwatch.de//profile/romeo-franz/fragen-antworten?page=0"
"2526","Carsten Preuß"," DIE LINKE","Brandenburg","https://www.abgeordnetenwatch.de//profile/carsten-preuss/fragen-antworten?page=0"
"2527","Norbert Otto Mayer"," AfD","Sachsen","https://www.abgeordnetenwatch.de//profile/norbert-otto-mayer/fragen-antworten?page=0"
"2528","Jörg Henke"," AfD","Thüringen","https://www.abgeordnetenwatch.de//profile/joerg-henke/fragen-antworten?page=0"
"2529","Valentina Tuchel"," SPD","Bremen","https://www.abgeordnetenwatch.de//profile/valentina-tuchel/fragen-antworten?page=0"
"2530","Norbert Röttgen"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/norbert-roettgen/fragen-antworten?page=0"
"2531","Bettina Hornhues"," CDU","Bremen","https://www.abgeordnetenwatch.de//profile/bettina-hornhues/fragen-antworten?page=0"
"2532","Ralph Brinkhaus"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/ralph-brinkhaus/fragen-antworten?page=0"
"2533","Carola Wolle"," AfD","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/carola-wolle/fragen-antworten?page=0"
"2534","Joachim Kuhs"," AfD","EU-Parlament","https://www.abgeordnetenwatch.de//profile/joachim-kuhs/fragen-antworten?page=0"
"2535","Martin Brandl"," CDU","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/martin-brandl/fragen-antworten?page=0"
"2536","Ülker Radziwill"," SPD","Berlin","https://www.abgeordnetenwatch.de//profile/uelker-radziwill/fragen-antworten?page=0"
"2537","Mona Neubaur"," Bündnis 90/Die Grünen","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/mona-neubaur/fragen-antworten?page=0"
"2538","Jens Jenssen"," SPD","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/jens-jenssen/fragen-antworten?page=0"
"2539","Florian Dörstelmann"," SPD","Berlin","https://www.abgeordnetenwatch.de//profile/florian-doerstelmann/fragen-antworten?page=0"
"2540","Thorsten Weiß"," AfD","Berlin","https://www.abgeordnetenwatch.de//profile/thorsten-weiss/fragen-antworten?page=0"
"2541","Carsten Hütter"," AfD","Sachsen","https://www.abgeordnetenwatch.de//profile/carsten-huetter/fragen-antworten?page=0"
"2542","Andreas Bühl"," CDU","Thüringen","https://www.abgeordnetenwatch.de//profile/andreas-buehl/fragen-antworten?page=0"
"2543","Thomas L. Kemmerich"," FDP","Thüringen","https://www.abgeordnetenwatch.de//profile/thomas-l-kemmerich/fragen-antworten?page=0"
"2544","Martina Friederichs"," SPD","Hamburg","https://www.abgeordnetenwatch.de//profile/martina-friederichs/fragen-antworten?page=0"
"2545","Sascha Schuster"," Bürger in Wut","Bremen","https://www.abgeordnetenwatch.de//profile/sascha-schuster/fragen-antworten?page=0"
"2546","Sina Dertwinkel"," CDU","Bremen","https://www.abgeordnetenwatch.de//profile/sina-dertwinkel/fragen-antworten?page=0"
"2547","Erich Irlstorfer"," CSU","Bundestag","https://www.abgeordnetenwatch.de//profile/erich-irlstorfer/fragen-antworten?page=0"
"2548","Dirk Herber"," CDU","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/dirk-herber/fragen-antworten?page=0"
"2549","Martin Louis Schmidt"," AfD","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/martin-louis-schmidt/fragen-antworten?page=0"
"2550","Iris Spranger"," SPD","Berlin","https://www.abgeordnetenwatch.de//profile/iris-spranger/fragen-antworten?page=0"
"2551","Sven Heinemann"," SPD","Berlin","https://www.abgeordnetenwatch.de//profile/sven-heinemann/fragen-antworten?page=0"
"2552","Timur Husein"," CDU","Berlin","https://www.abgeordnetenwatch.de//profile/timur-husein/fragen-antworten?page=0"
"2553","Manuel Höferlin"," FDP","Bundestag","https://www.abgeordnetenwatch.de//profile/manuel-hoeferlin/fragen-antworten?page=0"
"2554","Marc Jongen"," AfD","Bundestag","https://www.abgeordnetenwatch.de//profile/marc-jongen/fragen-antworten?page=0"
"2555","Harry Glawe"," CDU","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/harry-glawe/fragen-antworten?page=0"
"2556","Nadine Julitz"," SPD","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/nadine-julitz/fragen-antworten?page=0"
"2557","Leif-Erik Holm"," AfD","Bundestag","https://www.abgeordnetenwatch.de//profile/leif-erik-holm/fragen-antworten?page=0"
"2558","Marco Tullner"," CDU","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/marco-tullner/fragen-antworten?page=0"
"2559","Heike Wermer"," CDU","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/heike-wermer/fragen-antworten?page=0"
"2560","Matthias Kerkhoff"," CDU","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/matthias-kerkhoff/fragen-antworten?page=0"
"2561","Mike Bischoff"," SPD","Brandenburg","https://www.abgeordnetenwatch.de//profile/mike-bischoff/fragen-antworten?page=0"
"2562","Mirko Schultze"," DIE LINKE","Sachsen","https://www.abgeordnetenwatch.de//profile/mirko-schultze/fragen-antworten?page=0"
"2563","Beate Meißner"," CDU","Thüringen","https://www.abgeordnetenwatch.de//profile/beate-meissner/fragen-antworten?page=0"
"2564","Katja Mitteldorf"," DIE LINKE","Thüringen","https://www.abgeordnetenwatch.de//profile/katja-mitteldorf/fragen-antworten?page=0"
"2565","Sarah Buddeberg"," DIE LINKE","Sachsen","https://www.abgeordnetenwatch.de//profile/sarah-buddeberg/fragen-antworten?page=0"
"2566","Olaf Steinbiß"," SPD","Hamburg","https://www.abgeordnetenwatch.de//profile/olaf-steinbiss/fragen-antworten?page=0"
"2567","Piet Leidreiter"," Bürger in Wut","Bremen","https://www.abgeordnetenwatch.de//profile/piet-leidreiter/fragen-antworten?page=0"
"2568","Simon Zeimke"," CDU","Bremen","https://www.abgeordnetenwatch.de//profile/simon-zeimke/fragen-antworten?page=0"
"2569","Dirk Vöpel"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/dirk-voepel/fragen-antworten?page=0"
"2570","Peter Ramsauer"," CSU","Bundestag","https://www.abgeordnetenwatch.de//profile/peter-ramsauer/fragen-antworten?page=0"
"2571","Mechthild Heil"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/mechthild-heil/fragen-antworten?page=0"
"2572","Stephan Albani"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/stephan-albani/fragen-antworten?page=0"
"2573","Udo Stein"," AfD","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/udo-stein/fragen-antworten?page=0"
"2574","Iris Nieland"," AfD","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/iris-nieland/fragen-antworten?page=0"
"2575","Heiko Melzer"," CDU","Berlin","https://www.abgeordnetenwatch.de//profile/heiko-melzer/fragen-antworten?page=0"
"2576","Steffen Zillich"," DIE LINKE","Berlin","https://www.abgeordnetenwatch.de//profile/steffen-zillich/fragen-antworten?page=0"
"2577","Sebastian Schlüsselburg"," DIE LINKE","Berlin","https://www.abgeordnetenwatch.de//profile/sebastian-schluesselburg/fragen-antworten?page=0"
"2578","Christian Blex"," AfD","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/christian-blex/fragen-antworten?page=0"
"2579","Patrick Dahlemann"," SPD","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/patrick-dahlemann/fragen-antworten?page=0"
"2580","Dirk Stamer"," SPD","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/dirk-stamer/fragen-antworten?page=0"
"2581","Volker Nothing"," AfD","Brandenburg","https://www.abgeordnetenwatch.de//profile/volker-nothing/fragen-antworten?page=0"
"2582","Wolfram Keil"," parteilos","Sachsen","https://www.abgeordnetenwatch.de//profile/wolfram-keil/fragen-antworten?page=0"
"2583","Wolfgang Lauerwald"," AfD","Thüringen","https://www.abgeordnetenwatch.de//profile/wolfgang-lauerwald/fragen-antworten?page=0"
"2584","Frank Bonath"," FDP","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/frank-bonath/fragen-antworten?page=0"
"2585","Nadine Koppehel"," AfD","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/nadine-koppehel/fragen-antworten?page=0"
"2586","Christian Albrecht"," CDU","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/christian-albrecht/fragen-antworten?page=0"
"2587","Felix Locke"," FREIE WÄHLER","Bayern","https://www.abgeordnetenwatch.de//profile/felix-locke/fragen-antworten?page=0"
"2588","Dunja Wolff"," SPD","Berlin","https://www.abgeordnetenwatch.de//profile/dunja-wolff/fragen-antworten?page=0"
"2589","Sandy van Baal"," FDP","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/sandy-van-baal/fragen-antworten?page=0"
"2590","Anna-Konstanze Schröder"," SPD","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/anna-konstanze-schroeder/fragen-antworten?page=0"
"2591","Eva-Maria Schneider-Gärtner"," AfD","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/eva-maria-schneider-gaertner/fragen-antworten?page=0"
"2592","Tülay Durdu"," SPD","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/tuelay-durdu/fragen-antworten?page=0"
"2593","Justus Moor"," SPD","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/justus-moor/fragen-antworten?page=0"
"2594","Kira Braun"," SPD","Saarland","https://www.abgeordnetenwatch.de//profile/kira-braun/fragen-antworten?page=0"
"2595","Sebastian Müller"," CDU","Hessen","https://www.abgeordnetenwatch.de//profile/sebastian-mueller/fragen-antworten?page=0"
"2596","Verena Kämmerling"," CDU","Niedersachsen","https://www.abgeordnetenwatch.de//profile/verena-kaemmerling/fragen-antworten?page=0"
"2597","Claus-René Schick"," SPD","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/claus-rene-schick/fragen-antworten?page=0"
"2598","Medine Yildiz"," SPD","Bremen","https://www.abgeordnetenwatch.de//profile/medine-yildiz/fragen-antworten?page=0"
"2599","Marion Schiefer"," CDU","Schleswig-Holstein","https://www.abgeordnetenwatch.de//profile/marion-schiefer/fragen-antworten?page=0"
"2600","Tanja Jost"," CDU","Hessen","https://www.abgeordnetenwatch.de//profile/tanja-jost/fragen-antworten?page=0"
"2601","Timo Ahr"," SPD","Saarland","https://www.abgeordnetenwatch.de//profile/timo-ahr/fragen-antworten?page=0"
"2602","Martina Machulla"," CDU","Niedersachsen","https://www.abgeordnetenwatch.de//profile/martina-machulla/fragen-antworten?page=0"
"2603","Oliver Ebken"," SPD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/oliver-ebken/fragen-antworten?page=0"
"2604","Lena Kotré"," AfD","Brandenburg","https://www.abgeordnetenwatch.de//profile/lena-kotre/fragen-antworten?page=0"
"2605","Dominik Leyh"," CDU","Hessen","https://www.abgeordnetenwatch.de//profile/dominik-leyh/fragen-antworten?page=0"
"2606","Maximilian Müger"," AfD","Hessen","https://www.abgeordnetenwatch.de//profile/maximilian-mueger/fragen-antworten?page=0"
"2607","Franc Dierl"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/franc-dierl/fragen-antworten?page=0"
"2608","Christiane Feichtmeier"," SPD","Bayern","https://www.abgeordnetenwatch.de//profile/christiane-feichtmeier/fragen-antworten?page=0"
"2609","Johann Groß"," FREIE WÄHLER","Bayern","https://www.abgeordnetenwatch.de//profile/johann-gross/fragen-antworten?page=0"
"2610","Sarah Hagmann"," Bündnis 90/Die Grünen","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/sarah-hagmann/fragen-antworten?page=0"
"2611","Jens Geier"," SPD","EU-Parlament","https://www.abgeordnetenwatch.de//profile/jens-geier/fragen-antworten?page=0"
"2612","Mario Beger"," AfD","Sachsen","https://www.abgeordnetenwatch.de//profile/mario-beger/fragen-antworten?page=0"
"2613","Ronny Wähner"," CDU","Sachsen","https://www.abgeordnetenwatch.de//profile/ronny-waehner/fragen-antworten?page=0"
"2614","Maryam Blumenthal"," Bündnis 90/Die Grünen","Hamburg","https://www.abgeordnetenwatch.de//profile/maryam-blumenthal/fragen-antworten?page=0"
"2615","Güngör Yilmaz"," SPD","Hamburg","https://www.abgeordnetenwatch.de//profile/guengoer-yilmaz/fragen-antworten?page=0"
"2616","Sandra Ahrens"," CDU","Bremen","https://www.abgeordnetenwatch.de//profile/sandra-ahrens/fragen-antworten?page=0"
"2617","Kai-Lena Wargalla"," Bündnis 90/Die Grünen","Bremen","https://www.abgeordnetenwatch.de//profile/kai-lena-wargalla/fragen-antworten?page=0"
"2618","Mehmet-Ali Seyrek"," SPD","Bremen","https://www.abgeordnetenwatch.de//profile/mehmet-ali-seyrek/fragen-antworten?page=0"
"2619","Steffi Lemke"," Bündnis 90/Die Grünen","Bundestag","https://www.abgeordnetenwatch.de//profile/steffi-lemke/fragen-antworten?page=0"
"2620","Hendrik Hoppenstedt"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/hendrik-hoppenstedt/fragen-antworten?page=0"
"2621","Colette Christin Thiemann"," CDU","Niedersachsen","https://www.abgeordnetenwatch.de//profile/colette-christin-thiemann/fragen-antworten?page=0"
"2622","Frank Steinraths"," CDU","Hessen","https://www.abgeordnetenwatch.de//profile/frank-steinraths/fragen-antworten?page=0"
"2623","Carsten Borchert"," CDU","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/carsten-borchert/fragen-antworten?page=0"
"2624","Stefan Löw"," AfD","Bayern","https://www.abgeordnetenwatch.de//profile/stefan-loew/fragen-antworten?page=0"
"2625","Martin Mittag"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/martin-mittag/fragen-antworten?page=0"
"2626","Paul Knoblach"," Bündnis 90/Die Grünen","Bayern","https://www.abgeordnetenwatch.de//profile/paul-knoblach/fragen-antworten?page=0"
"2627","Nadine Gersberg"," SPD","Hessen","https://www.abgeordnetenwatch.de//profile/nadine-gersberg/fragen-antworten?page=0"
"2628","Kerstin Eckardt"," CDU","Bremen","https://www.abgeordnetenwatch.de//profile/kerstin-eckardt/fragen-antworten?page=0"
"2629","Timo Schreyer"," AfD","Sachsen","https://www.abgeordnetenwatch.de//profile/timo-schreyer/fragen-antworten?page=0"
"2630","Britta Kornmesser"," SPD","Brandenburg","https://www.abgeordnetenwatch.de//profile/britta-kornmesser/fragen-antworten?page=0"
"2631","Tim Wagner"," FDP","Bundestag","https://www.abgeordnetenwatch.de//profile/tim-wagner/fragen-antworten?page=0"
"2632","Christiane Schenderlein"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/christiane-schenderlein/fragen-antworten?page=0"
"2633","Peter Moskopp"," CDU","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/peter-moskopp/fragen-antworten?page=0"
"2634","Peter Stuhlfauth"," AfD","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/peter-stuhlfauth/fragen-antworten?page=0"
"2635","Maximilian Gludau"," FDP","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/maximilian-gludau/fragen-antworten?page=0"
"2636","Olaf Feuerborn"," CDU","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/olaf-feuerborn/fragen-antworten?page=0"
"2637","Stefan Häntsch"," CDU","Berlin","https://www.abgeordnetenwatch.de//profile/stefan-haentsch/fragen-antworten?page=0"
"2638","Matthias Moosdorf"," AfD","Bundestag","https://www.abgeordnetenwatch.de//profile/matthias-moosdorf/fragen-antworten?page=0"
"2639","Michael Noetzel"," DIE LINKE","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/michael-noetzel/fragen-antworten?page=0"
"2640","Jörg Baumann"," AfD","Bayern","https://www.abgeordnetenwatch.de//profile/joerg-baumann/fragen-antworten?page=0"
"2641","Ingo Senftleben"," CDU","Brandenburg","https://www.abgeordnetenwatch.de//profile/ingo-senftleben/fragen-antworten?page=0"
"2642","Matthias Rößler"," CDU","Sachsen","https://www.abgeordnetenwatch.de//profile/matthias-roessler/fragen-antworten?page=0"
"2643","Jörg Kellner"," CDU","Thüringen","https://www.abgeordnetenwatch.de//profile/joerg-kellner/fragen-antworten?page=0"
"2644","Marit Wagler"," DIE LINKE","Thüringen","https://www.abgeordnetenwatch.de//profile/marit-wagler/fragen-antworten?page=0"
"2645","Juliane Pfeil"," SPD","Sachsen","https://www.abgeordnetenwatch.de//profile/juliane-pfeil/fragen-antworten?page=0"
"2646","Jörg Urban"," AfD","Sachsen","https://www.abgeordnetenwatch.de//profile/joerg-urban/fragen-antworten?page=0"
"2647","Sonja Lattwesen"," Bündnis 90/Die Grünen","Hamburg","https://www.abgeordnetenwatch.de//profile/sonja-lattwesen/fragen-antworten?page=0"
"2648","Michael Jonitz"," CDU","Bremen","https://www.abgeordnetenwatch.de//profile/michael-jonitz/fragen-antworten?page=0"
"2649","Hauke Hilz"," FDP","Bremen","https://www.abgeordnetenwatch.de//profile/hauke-hilz/fragen-antworten?page=0"
"2650","Wilfried Oellers"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/wilfried-oellers/fragen-antworten?page=0"
"2651","Saskia Esken"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/saskia-esken/fragen-antworten?page=0"
"2652","Annalena Baerbock"," Bündnis 90/Die Grünen","Bundestag","https://www.abgeordnetenwatch.de//profile/annalena-baerbock/fragen-antworten?page=0"
"2653","Iris Martin-Gehl"," DIE LINKE","Thüringen","https://www.abgeordnetenwatch.de//profile/iris-martin-gehl/fragen-antworten?page=0"
"2654","Thomas Seitz"," parteilos","Bundestag","https://www.abgeordnetenwatch.de//profile/thomas-seitz/fragen-antworten?page=0"
"2655","Iris Nieland"," AfD","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/iris-nieland/fragen-antworten?page=0"
"2656","Heiko Melzer"," CDU","Berlin","https://www.abgeordnetenwatch.de//profile/heiko-melzer/fragen-antworten?page=0"
"2657","Steffen Zillich"," DIE LINKE","Berlin","https://www.abgeordnetenwatch.de//profile/steffen-zillich/fragen-antworten?page=0"
"2658","Sebastian Schlüsselburg"," DIE LINKE","Berlin","https://www.abgeordnetenwatch.de//profile/sebastian-schluesselburg/fragen-antworten?page=0"
"2659","Christian Blex"," AfD","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/christian-blex/fragen-antworten?page=0"
"2660","Patrick Dahlemann"," SPD","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/patrick-dahlemann/fragen-antworten?page=0"
"2661","Kathrin Dannenberg"," DIE LINKE","Brandenburg","https://www.abgeordnetenwatch.de//profile/kathrin-dannenberg/fragen-antworten?page=0"
"2662","Karin Prien"," CDU","Schleswig-Holstein","https://www.abgeordnetenwatch.de//profile/karin-prien/fragen-antworten?page=0"
"2663","Maike Schaefer"," Bündnis 90/Die Grünen","Bremen","https://www.abgeordnetenwatch.de//profile/maike-schaefer/fragen-antworten?page=0"
"2664","Anja Schiemann"," SPD","Bremen","https://www.abgeordnetenwatch.de//profile/anja-schiemann/fragen-antworten?page=0"
"2665","Claudia Roth"," Bündnis 90/Die Grünen","Bundestag","https://www.abgeordnetenwatch.de//profile/claudia-roth/fragen-antworten?page=0"
"2666","Thomas Rachel"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/thomas-rachel/fragen-antworten?page=0"
